UserId,DateOfBirthId,GeoId,Gender
58842,birth_538835,26,1
39959,birth_538835,69,2
70198,birth_538835,71,1
54235,birth_538835,14,2
84820,birth_538835,8,1
33503,birth_538835,40,1
12200,birth_538835,30,2
24212,birth_538835,66,2
101256,birth_538835,23,1
87037,birth_538835,55,2
9226,birth_538835,46,2
3431,birth_538835,3,2
91020,birth_538835,48,1
18496,birth_538835,51,1
47686,birth_538835,7,2
29220,birth_538835,64,2
111733,birth_538835,52,2
27847,birth_538835,72,2
103711,birth_538835,51,1
9500,birth_538835,15,2
115784,birth_538835,46,2
13870,birth_538835,64,1
48345,birth_538835,62,1
37995,birth_538835,10,1
29267,birth_538835,7,2
72183,birth_538835,6,2
56387,birth_538835,45,2
96605,birth_538835,53,1
29099,birth_538835,44,2
23977,birth_538835,53,1
53337,birth_538835,9,1
92452,birth_538835,74,2
98683,birth_538835,10,1
32673,birth_538835,30,1
88366,birth_538835,19,1
15006,birth_538835,39,2
6946,birth_538835,41,1
77115,birth_538835,44,2
77892,birth_538835,41,2
3862,birth_538835,66,1
51716,birth_538835,8,1
4589,birth_538835,1,2
58506,birth_538835,50,1
77504,birth_538835,1,1
100190,birth_538835,58,1
11939,birth_538835,1,1
105163,birth_538835,26,2
85385,birth_538835,64,1
1487,birth_538835,58,2
66913,birth_538835,30,2
19369,birth_538835,71,2
71447,birth_538835,72,1
85621,birth_538835,33,1
101346,birth_538835,1,2
11649,birth_538835,55,1
117281,birth_538835,15,2
99283,birth_538835,12,2
74767,birth_538835,53,1
74537,birth_538835,39,2
22975,birth_538835,62,2
20855,birth_538835,18,1
37204,birth_538835,44,2
29026,birth_538835,4,1
65958,birth_538835,53,2
118698,birth_538835,17,1
112941,birth_538835,43,2
20366,birth_538835,38,1
21691,birth_538835,12,2
44453,birth_538835,5,2
100972,birth_538835,40,2
14686,birth_538835,24,1
111561,birth_538835,72,2
9790,birth_538835,43,2
20679,birth_538835,44,2
109526,birth_538835,27,2
87642,birth_538835,5,2
99576,birth_538835,74,2
74016,birth_538835,51,1
57382,birth_538835,11,2
821,birth_538835,17,1
101141,birth_538835,50,1
16360,birth_538835,48,2
86938,birth_538835,26,1
10942,birth_538835,5,2
45016,birth_538835,33,2
80666,birth_538835,54,2
83850,birth_538835,45,2
37739,birth_538835,32,1
48438,birth_538835,53,1
17040,birth_538835,64,1
48819,birth_538835,1,1
58148,birth_538835,12,2
9675,birth_538835,51,1
15196,birth_538835,63,2
40547,birth_538835,44,2
55208,birth_538835,3,2
47978,birth_538835,51,1
94422,birth_538835,23,1
112019,birth_538835,40,2
89125,birth_538835,58,2
116812,birth_538835,1,2
32779,birth_538835,6,2
16075,birth_538835,17,1
112843,birth_538835,35,2
42063,birth_538835,4,2
98502,birth_538835,54,2
72042,birth_538835,22,1
97987,birth_538835,75,2
59354,birth_538835,71,1
92541,birth_538835,64,2
40572,birth_538835,41,2
23513,birth_538835,58,1
72895,birth_538835,48,2
82206,birth_538835,38,2
40791,birth_538835,17,2
62558,birth_538835,23,2
59949,birth_538835,4,2
32624,birth_538835,19,2
61629,birth_538835,16,1
35514,birth_538835,64,2
59091,birth_538835,10,1
60067,birth_538835,29,2
18747,birth_538835,47,1
30133,birth_538835,41,2
14567,birth_538835,1,1
1034,birth_538835,26,2
59629,birth_538835,43,2
3827,birth_538835,14,1
16980,birth_538835,69,2
50017,birth_538835,72,1
56229,birth_538835,16,1
5820,birth_538835,20,1
73056,birth_538835,49,1
43849,birth_538835,15,2
85645,birth_538835,2,2
105596,birth_538835,56,2
86043,birth_538835,18,2
66319,birth_538835,21,2
2581,birth_538835,11,2
14923,birth_538835,24,2
111681,birth_538835,27,1
52878,birth_538835,6,2
88904,birth_538835,43,2
10469,birth_538835,40,1
108313,birth_538835,44,1
60183,birth_538835,52,1
71748,birth_538835,68,1
28473,birth_538835,44,1
55583,birth_538835,7,2
109747,birth_538835,20,1
68898,birth_538835,53,1
33202,birth_538835,22,1
45362,birth_538835,5,2
32848,birth_538835,35,2
79835,birth_538835,31,1
43650,birth_538835,21,2
118115,birth_538835,64,1
41592,birth_538835,42,1
29118,birth_538835,17,1
67623,birth_538835,61,1
21897,birth_538835,49,1
78852,birth_538835,10,1
46471,birth_538835,44,1
16021,birth_538835,64,1
68903,birth_538835,60,2
103667,birth_538835,52,1
68817,birth_538835,17,1
61285,birth_538835,4,1
65779,birth_538835,23,2
55198,birth_538835,21,1
75266,birth_538835,64,2
37364,birth_538835,43,2
112332,birth_538835,20,1
94777,birth_538835,34,2
101549,birth_538835,64,2
62614,birth_538835,51,1
32156,birth_538835,5,2
26095,birth_538835,20,2
85272,birth_538835,8,2
117545,birth_538835,64,2
109607,birth_538835,12,2
25948,birth_538835,33,1
42887,birth_538835,31,2
60713,birth_538835,37,2
15638,birth_538835,45,1
56183,birth_538835,33,1
68651,birth_538835,23,1
89919,birth_538835,71,1
52415,birth_538835,64,1
2191,birth_538835,53,2
43749,birth_538835,8,1
89562,birth_538835,20,1
47182,birth_538835,39,1
90210,birth_538835,10,1
2986,birth_538835,12,1
51673,birth_538835,48,1
42692,birth_538835,41,1
99624,birth_538835,69,2
58970,birth_538835,47,1
65601,birth_538835,70,1
40990,birth_538835,27,2
91938,birth_538835,10,2
24481,birth_538835,51,1
34424,birth_538835,38,2
61847,birth_538835,32,2
68066,birth_538835,18,1
98402,birth_538835,64,2
100727,birth_538835,48,2
96534,birth_538835,33,2
63512,birth_538835,66,1
106940,birth_538835,14,1
94720,birth_538835,37,1
31796,birth_538835,59,1
80380,birth_538835,69,1
34965,birth_538835,9,1
112435,birth_538835,1,2
88979,birth_538835,51,1
60702,birth_538835,17,2
47743,birth_538835,25,2
73431,birth_538835,2,1
15713,birth_538835,31,2
42801,birth_538835,54,1
30401,birth_538835,58,1
32547,birth_538835,35,1
88478,birth_538835,41,1
88547,birth_538835,53,1
66895,birth_538835,39,2
91716,birth_538835,60,1
24524,birth_538835,23,2
1212,birth_538835,17,1
112873,birth_538835,48,1
105187,birth_538835,44,2
110726,birth_538835,32,1
72622,birth_538835,6,2
53843,birth_538835,29,1
99655,birth_538835,60,1
56411,birth_538835,17,1
76472,birth_538835,43,2
67741,birth_538835,40,2
111598,birth_538835,32,1
1664,birth_538835,64,2
39059,birth_538835,11,1
82139,birth_538835,25,1
45250,birth_538835,46,2
17732,birth_538835,45,2
88375,birth_538835,65,1
62502,birth_538835,9,1
92520,birth_538835,29,1
22695,birth_538835,68,2
114005,birth_538835,45,1
38428,birth_538835,12,1
82801,birth_538835,18,1
64108,birth_538835,41,1
112710,birth_538835,56,1
113387,birth_538835,66,1
75007,birth_538835,10,1
60386,birth_538835,48,1
61014,birth_538835,25,2
59970,birth_538835,53,1
40528,birth_538835,3,1
65452,birth_538835,15,2
24230,birth_538835,30,2
62247,birth_538835,24,1
22156,birth_538835,15,2
19682,birth_538835,38,1
26329,birth_538835,6,1
87946,birth_538835,3,2
56831,birth_538835,41,1
27868,birth_538835,53,1
56353,birth_538835,15,1
105587,birth_538835,40,2
113805,birth_538835,57,1
74498,birth_538835,35,1
51123,birth_538835,24,2
39156,birth_538835,26,1
103592,birth_538835,60,1
42293,birth_538835,38,1
97730,birth_538835,31,1
7589,birth_538835,64,2
28746,birth_538835,54,1
116879,birth_538835,54,1
84650,birth_538835,62,1
87222,birth_538835,54,1
26288,birth_538835,11,2
4333,birth_538835,16,1
100404,birth_538835,35,2
31146,birth_538835,16,2
11916,birth_538835,38,1
60642,birth_538835,17,1
55937,birth_538835,17,1
89509,birth_538835,30,2
17443,birth_538835,41,1
51656,birth_538835,66,1
10743,birth_538835,26,1
107284,birth_538835,11,2
17317,birth_538835,17,2
77441,birth_538835,64,1
112424,birth_538835,7,2
60917,birth_538835,43,2
19461,birth_538835,51,1
75980,birth_538835,68,1
20229,birth_538835,70,1
79103,birth_538835,75,2
56318,birth_538835,35,1
110978,birth_538835,11,2
115968,birth_538835,25,2
5144,birth_538835,49,2
79043,birth_538835,67,1
92091,birth_538835,17,2
104336,birth_538835,22,2
55266,birth_538835,43,1
42469,birth_538835,36,1
75955,birth_538835,62,2
24941,birth_538835,25,1
48272,birth_538835,63,1
65373,birth_538835,13,2
81799,birth_538835,35,2
45555,birth_538835,56,1
84007,birth_538835,59,1
35258,birth_538835,15,2
14782,birth_538835,15,2
21606,birth_538835,2,1
62505,birth_538835,14,2
23257,birth_538835,48,2
91832,birth_538835,23,1
57135,birth_538835,35,1
37833,birth_538835,36,2
35479,birth_538835,54,1
46780,birth_538835,4,2
37483,birth_538835,63,2
15705,birth_538835,5,1
75966,birth_538835,4,1
7832,birth_538835,7,1
12238,birth_538835,22,2
569,birth_538835,44,2
81403,birth_538835,4,2
59953,birth_538835,2,2
105646,birth_538835,15,2
84535,birth_538835,34,1
48045,birth_538835,39,2
10471,birth_538835,12,1
39509,birth_538835,35,1
49883,birth_538835,53,2
100119,birth_538835,55,1
79627,birth_538835,30,2
61737,birth_538835,26,2
49567,birth_538835,71,2
76052,birth_538835,71,1
114087,birth_538835,72,1
99916,birth_538835,51,1
50004,birth_538835,41,1
114980,birth_538835,22,2
3124,birth_538835,60,1
103619,birth_538835,32,1
64082,birth_538835,54,2
83855,birth_538835,42,1
84742,birth_538835,48,1
85006,birth_538835,49,2
19820,birth_538835,6,2
64376,birth_538835,61,2
85129,birth_538835,69,1
86462,birth_538835,14,2
83953,birth_538835,31,2
45412,birth_538835,45,1
71719,birth_538835,53,2
90016,birth_538835,22,1
71423,birth_538835,21,2
75242,birth_538835,71,1
61268,birth_538835,20,1
115075,birth_538835,49,1
73308,birth_538835,7,1
64664,birth_538835,3,1
60104,birth_538835,51,2
25828,birth_538835,6,2
64144,birth_538835,25,1
98216,birth_538835,19,2
103926,birth_538835,54,2
47611,birth_538835,21,2
11802,birth_538835,54,1
40324,birth_538835,44,2
17080,birth_538835,40,2
70965,birth_538835,10,1
14860,birth_538835,30,1
91525,birth_538835,15,1
62659,birth_538835,41,1
76745,birth_538835,70,1
67194,birth_538835,24,2
32439,birth_538835,49,1
34788,birth_538835,25,1
17177,birth_538835,10,1
15078,birth_538835,49,2
35397,birth_538835,15,1
93941,birth_538835,52,2
117827,birth_538835,33,1
101312,birth_538835,70,2
50954,birth_538835,26,2
69436,birth_538835,58,1
109316,birth_538835,46,2
46774,birth_538835,48,2
28865,birth_538835,15,1
80162,birth_538835,31,1
91406,birth_538835,20,2
105421,birth_538835,49,1
52040,birth_538835,68,1
61769,birth_538835,43,1
39514,birth_538835,17,1
97354,birth_538835,26,1
3998,birth_538835,39,1
114423,birth_538835,40,1
94407,birth_538835,17,2
36411,birth_538835,28,2
17160,birth_538835,33,1
109007,birth_538835,32,1
52592,birth_538835,34,1
46910,birth_538835,14,1
76083,birth_538835,29,2
108411,birth_538835,66,1
47570,birth_538835,5,1
28767,birth_538835,29,2
83570,birth_538835,6,2
46033,birth_538835,19,1
81914,birth_538835,35,1
87966,birth_538835,14,1
78103,birth_538835,51,1
72787,birth_538835,44,1
78871,birth_538835,51,1
34148,birth_538835,65,1
39919,birth_538835,62,2
2157,birth_538835,63,1
4151,birth_538835,52,2
391,birth_538835,74,2
104993,birth_538835,2,1
54968,birth_538835,65,1
68242,birth_538835,40,2
10489,birth_538835,3,1
58511,birth_538835,39,1
115565,birth_538835,12,2
113548,birth_538835,14,1
50193,birth_538835,48,1
17565,birth_538835,27,1
31122,birth_538835,24,2
49019,birth_538835,71,2
113737,birth_538835,29,2
110341,birth_538835,4,1
45291,birth_538835,22,1
26822,birth_538835,53,2
113699,birth_538835,29,1
75550,birth_538835,67,2
6330,birth_538835,12,1
159,birth_538835,18,1
99898,birth_538835,13,1
110568,birth_538835,70,2
107800,birth_538835,23,1
30279,birth_538835,11,2
34140,birth_538835,64,2
116450,birth_538835,1,2
74475,birth_538835,3,2
107596,birth_538835,25,1
113914,birth_538835,52,2
97618,birth_538835,51,1
55716,birth_538835,44,1
1272,birth_538835,26,2
77850,birth_538835,25,1
9809,birth_538835,14,1
82737,birth_538835,72,1
38649,birth_538835,21,1
109455,birth_538835,12,2
39872,birth_538835,39,1
40543,birth_538835,63,1
26498,birth_538835,45,1
62816,birth_538835,11,2
20020,birth_538835,8,2
80476,birth_538835,42,2
105452,birth_538835,8,1
95841,birth_538835,27,1
85723,birth_538835,52,2
30620,birth_538835,55,2
25573,birth_538835,31,1
15372,birth_538835,35,1
2991,birth_538835,28,2
72810,birth_538835,55,1
67795,birth_538835,72,2
42881,birth_538835,73,2
14317,birth_538835,29,1
48878,birth_538835,41,1
45414,birth_538835,29,1
102942,birth_538835,1,1
72243,birth_538835,2,2
21411,birth_538835,58,2
102102,birth_538835,55,2
74903,birth_538835,1,1
92084,birth_538835,52,1
7553,birth_538835,28,2
108174,birth_538835,53,1
95290,birth_538835,55,2
69487,birth_538835,12,2
86097,birth_538835,53,1
104184,birth_538835,62,1
78175,birth_538835,43,1
113681,birth_538835,41,2
79753,birth_538835,15,2
8521,birth_538835,35,1
42501,birth_538835,19,2
28195,birth_538835,19,1
100040,birth_538835,4,1
70360,birth_538835,7,2
10395,birth_538835,34,2
2692,birth_538835,1,2
33335,birth_538835,1,2
5995,birth_538835,62,2
118622,birth_538835,66,1
70326,birth_538835,6,1
27614,birth_538835,22,1
6763,birth_538835,61,1
75047,birth_538835,38,1
9540,birth_538835,15,1
73435,birth_538835,51,2
38494,birth_538835,1,2
104749,birth_538835,27,2
96196,birth_538835,44,1
67504,birth_538835,33,1
13400,birth_538835,15,1
67887,birth_538835,43,1
96670,birth_538835,62,2
64381,birth_538835,39,1
39898,birth_538835,5,1
103023,birth_538835,68,1
23836,birth_538835,47,2
93880,birth_538835,38,1
101136,birth_538835,10,2
4526,birth_538835,21,2
63642,birth_538835,25,2
117454,birth_538835,60,1
89962,birth_538835,11,2
67988,birth_538835,19,1
91114,birth_538835,46,1
103965,birth_538835,53,1
84246,birth_538835,67,1
67087,birth_538835,21,1
73017,birth_538835,29,2
5201,birth_538835,15,1
20568,birth_538835,11,2
80034,birth_538835,22,1
19684,birth_538835,48,1
85707,birth_538835,75,2
38706,birth_538835,39,1
77152,birth_538835,25,2
97941,birth_538835,29,1
26967,birth_538835,31,1
49947,birth_538835,48,1
70132,birth_538835,8,2
40524,birth_538835,70,1
7239,birth_538835,1,2
6448,birth_538835,56,2
57892,birth_538835,69,1
66027,birth_538835,62,2
6361,birth_538835,39,1
63629,birth_538835,6,2
32928,birth_538835,34,1
52098,birth_538835,39,1
58896,birth_538835,37,2
40248,birth_538835,4,2
27363,birth_538835,31,1
103355,birth_538835,20,2
56154,birth_538835,36,2
37178,birth_538835,59,1
92798,birth_538835,57,1
91991,birth_538835,4,2
65854,birth_538835,10,1
90646,birth_538835,14,2
29915,birth_538835,5,2
45768,birth_538835,64,2
79677,birth_538835,64,2
17939,birth_538835,30,2
85458,birth_538835,57,1
49331,birth_538835,25,1
37867,birth_538835,15,1
25047,birth_538835,39,1
85942,birth_538835,34,2
74382,birth_538835,12,1
22398,birth_538835,64,1
114131,birth_538835,9,1
18208,birth_538835,25,2
15574,birth_538835,55,1
86432,birth_538835,4,2
118322,birth_538835,12,1
36295,birth_538835,24,1
115526,birth_538835,57,2
106756,birth_538835,21,2
69125,birth_538835,11,1
72722,birth_538835,57,2
57448,birth_538835,14,2
45149,birth_538835,9,1
107078,birth_538835,6,2
57277,birth_538835,67,2
116572,birth_538835,42,2
108507,birth_538835,23,2
57585,birth_538835,9,2
83837,birth_538835,74,2
77728,birth_538835,23,1
100750,birth_538835,15,2
12440,birth_538835,6,2
6623,birth_538835,52,1
12380,birth_538835,66,1
50181,birth_538835,20,2
10823,birth_538835,15,1
93553,birth_538835,49,1
100280,birth_538835,43,2
45351,birth_538835,13,1
71938,birth_538835,41,2
5269,birth_538835,20,1
62354,birth_538835,45,2
28962,birth_538835,10,1
6269,birth_538835,11,1
101986,birth_538835,66,2
13558,birth_538835,25,2
54397,birth_538835,55,1
13237,birth_538835,1,2
65581,birth_538835,1,1
15441,birth_538835,42,2
113256,birth_538835,5,2
44424,birth_538835,43,2
86437,birth_538835,37,1
34611,birth_538835,51,2
43968,birth_538835,38,2
36039,birth_538835,6,2
99784,birth_538835,51,2
98845,birth_538835,50,2
36389,birth_538835,23,2
83784,birth_538835,36,1
54018,birth_538835,21,2
117837,birth_538835,30,2
53472,birth_538835,73,2
69371,birth_538835,52,2
33360,birth_538835,60,2
35262,birth_538835,64,2
84127,birth_538835,26,2
74046,birth_538835,64,1
112239,birth_538835,53,1
96031,birth_538835,64,2
100531,birth_538835,46,2
90672,birth_538835,54,1
13603,birth_538835,40,1
35531,birth_538835,41,2
66467,birth_538835,30,2
97484,birth_538835,62,1
42754,birth_538835,71,1
80534,birth_538835,4,1
22229,birth_538835,47,1
111759,birth_538835,19,2
35903,birth_538835,38,2
108937,birth_538835,72,2
46017,birth_538835,23,2
30322,birth_538835,22,1
2891,birth_538835,23,2
59314,birth_538835,7,1
99352,birth_538835,43,1
96666,birth_538835,5,2
52928,birth_538835,27,1
70194,birth_538835,8,2
101590,birth_538835,8,1
87809,birth_538835,16,1
17887,birth_538835,57,2
89512,birth_538835,45,2
116335,birth_538835,63,2
116579,birth_538835,17,1
32072,birth_538835,26,2
54424,birth_538835,35,1
80377,birth_538835,43,1
18492,birth_538835,39,1
23707,birth_538835,65,2
58333,birth_538835,56,1
4235,birth_538835,74,2
22422,birth_538835,15,2
88505,birth_538835,23,1
33418,birth_538835,1,2
13213,birth_538835,69,2
101513,birth_538835,5,1
87330,birth_538835,47,1
66475,birth_538835,64,1
74089,birth_538835,35,2
73728,birth_538835,25,1
69661,birth_538835,13,1
105803,birth_538835,26,1
45750,birth_538835,14,2
73106,birth_538835,29,1
112773,birth_538835,30,2
27037,birth_538835,49,2
48664,birth_538835,23,2
99473,birth_538835,22,2
28503,birth_538835,58,1
4695,birth_538835,24,2
83962,birth_538835,4,2
118156,birth_538835,71,1
7917,birth_538835,49,1
64166,birth_538835,23,1
54987,birth_538835,39,1
56065,birth_538835,71,1
112244,birth_538835,74,1
98281,birth_538835,70,2
9833,birth_538835,35,1
112064,birth_538835,52,1
87377,birth_538835,26,1
39345,birth_538835,16,1
99726,birth_538835,20,2
2308,birth_538835,64,1
108340,birth_538835,23,2
61057,birth_538835,62,1
69488,birth_538835,23,2
40940,birth_538835,53,1
79167,birth_538835,12,2
62607,birth_538835,14,1
81233,birth_538835,69,2
78297,birth_538835,19,1
62904,birth_538835,29,2
73190,birth_538835,15,2
102343,birth_538835,51,2
116126,birth_538835,14,2
73709,birth_538835,44,2
21788,birth_538835,35,1
55905,birth_538835,13,2
55902,birth_538835,29,1
60298,birth_538835,24,2
816,birth_538835,38,2
723,birth_538835,9,2
12136,birth_538835,26,1
4368,birth_538835,63,2
25398,birth_538835,73,1
20099,birth_538835,14,2
10460,birth_538835,57,1
86135,birth_538835,43,2
35996,birth_538835,45,1
19273,birth_538835,53,2
65212,birth_538835,5,1
841,birth_538835,17,1
42160,birth_538835,41,2
87181,birth_538835,22,1
71709,birth_538835,73,1
97196,birth_538835,23,1
3697,birth_538835,66,2
109931,birth_538835,8,2
65670,birth_538835,21,1
19005,birth_538835,3,1
39045,birth_538835,52,2
32621,birth_538835,45,1
78045,birth_538835,42,1
16676,birth_538835,69,2
11009,birth_538835,51,2
106294,birth_538835,76,1
23309,birth_538835,24,2
106664,birth_538835,28,2
65123,birth_538835,30,1
35995,birth_538835,41,1
28413,birth_538835,44,2
86489,birth_538835,64,1
19744,birth_538835,27,1
26693,birth_538835,57,2
59197,birth_538835,39,1
897,birth_538835,53,2
101002,birth_538835,6,2
11146,birth_538835,46,2
11639,birth_538835,26,2
18434,birth_538835,10,2
10064,birth_538835,67,2
29511,birth_538835,32,1
114220,birth_538835,49,1
70512,birth_538835,38,2
32402,birth_538835,20,1
5988,birth_538835,58,1
88160,birth_538835,11,2
40343,birth_538835,63,1
26639,birth_538835,17,2
25001,birth_538835,15,2
82805,birth_538835,34,1
76328,birth_538835,29,1
97733,birth_538835,71,1
96499,birth_538835,69,1
100356,birth_538835,15,1
75905,birth_538835,32,1
77396,birth_538835,64,2
75921,birth_538835,64,2
57266,birth_538835,52,1
4777,birth_538835,64,1
81813,birth_538835,11,2
16496,birth_538835,21,1
68485,birth_538835,62,1
105268,birth_538835,15,2
34581,birth_538835,16,2
46411,birth_538835,38,2
49864,birth_538835,39,2
86104,birth_538835,17,2
98711,birth_538835,16,1
19077,birth_538835,5,1
92879,birth_538835,35,2
60529,birth_538835,48,2
112749,birth_538835,60,1
52583,birth_538835,27,2
23708,birth_538835,34,1
76637,birth_538835,13,2
70608,birth_538835,10,2
94046,birth_538835,51,2
28928,birth_538835,46,2
56673,birth_538835,66,1
14322,birth_538835,27,2
68978,birth_538835,60,2
68327,birth_538835,20,2
111431,birth_538835,31,2
88144,birth_538835,39,1
50873,birth_538835,31,1
90183,birth_538835,51,2
57301,birth_538835,29,1
10977,birth_538835,46,2
56023,birth_538835,10,1
59582,birth_538835,6,2
109959,birth_538835,29,2
18981,birth_538835,64,1
55097,birth_538835,15,2
36302,birth_538835,17,2
110137,birth_538835,23,2
33922,birth_538835,42,1
96946,birth_538835,33,1
101589,birth_538835,33,2
103559,birth_538835,52,2
107203,birth_538835,10,1
28334,birth_538835,40,1
12124,birth_538835,65,1
24380,birth_538835,12,2
109537,birth_538835,66,2
46139,birth_538835,41,2
78937,birth_538835,10,1
43771,birth_538835,67,1
52351,birth_538835,13,1
40529,birth_538835,1,1
95978,birth_538835,48,2
1820,birth_538835,22,2
38059,birth_538835,40,1
37444,birth_538835,68,1
43974,birth_538835,60,1
27635,birth_538835,13,1
45472,birth_538835,34,2
684,birth_538835,29,1
32115,birth_538835,27,2
105695,birth_538835,64,2
45840,birth_538835,24,2
85882,birth_538835,38,1
68912,birth_538835,48,2
92754,birth_538835,17,1
118265,birth_538835,53,2
57675,birth_538835,2,1
72258,birth_538835,5,2
23704,birth_538835,43,1
73389,birth_538835,8,1
32941,birth_538835,53,1
88623,birth_538835,35,1
78007,birth_538835,44,1
53288,birth_538835,27,2
113567,birth_538835,48,2
21529,birth_538835,27,2
118399,birth_538835,23,1
60233,birth_538835,8,1
8600,birth_538835,6,2
87994,birth_538835,5,1
17820,birth_538835,13,1
43333,birth_538835,39,1
101356,birth_538835,21,2
66864,birth_538835,63,2
21786,birth_538835,56,2
65141,birth_538835,22,2
83673,birth_538835,41,1
31264,birth_538835,10,1
36256,birth_538835,1,2
48392,birth_538835,10,1
34756,birth_538835,6,1
26621,birth_538835,55,2
33725,birth_538835,37,1
21603,birth_538835,26,1
97837,birth_538835,13,1
105282,birth_538835,72,1
108964,birth_538835,25,1
4974,birth_538835,59,2
79793,birth_538835,16,2
20372,birth_538835,33,2
2110,birth_538835,15,1
77466,birth_538835,37,2
41297,birth_538835,69,2
25401,birth_538835,14,1
12989,birth_538835,35,2
92718,birth_538835,69,1
109995,birth_538835,14,1
15956,birth_538835,49,2
19367,birth_538835,44,2
114197,birth_538835,70,1
18231,birth_538835,40,2
53266,birth_538835,5,1
42986,birth_538835,33,1
86943,birth_538835,2,2
84942,birth_538835,22,1
81996,birth_538835,42,2
94929,birth_538835,43,2
61753,birth_538835,2,2
114657,birth_538835,25,2
845,birth_538835,43,2
95870,birth_538835,31,1
96785,birth_538835,29,2
72897,birth_538835,57,2
70851,birth_538835,26,1
42099,birth_538835,47,1
11054,birth_538835,41,1
53205,birth_538835,5,2
66156,birth_538835,64,1
63189,birth_538835,26,2
109706,birth_538835,30,2
28710,birth_538835,9,1
59201,birth_538835,39,2
28384,birth_538835,30,2
101008,birth_538835,44,1
89080,birth_538835,10,2
48058,birth_538835,32,2
107984,birth_538835,58,2
103777,birth_538835,24,1
43996,birth_538835,41,2
75716,birth_538835,30,2
102413,birth_538835,26,1
106875,birth_538835,43,2
34050,birth_538835,30,2
52491,birth_538835,11,1
117015,birth_538835,43,1
79484,birth_538835,13,1
86704,birth_538835,23,2
106136,birth_538835,18,2
49428,birth_538835,54,2
11805,birth_538835,32,2
59271,birth_538835,14,1
37874,birth_538835,6,2
29732,birth_538835,10,1
56490,birth_538835,2,2
33086,birth_538835,9,2
24574,birth_538835,71,1
22286,birth_538835,52,1
21352,birth_538835,30,1
78155,birth_538835,69,1
89722,birth_538835,38,1
74018,birth_538835,25,1
40052,birth_538835,60,2
83346,birth_538835,74,1
52685,birth_538835,45,2
59771,birth_538835,62,1
55707,birth_538835,14,2
98550,birth_538835,66,1
16849,birth_538835,32,1
114109,birth_538835,51,1
116208,birth_538835,54,1
36154,birth_538835,40,1
85134,birth_538835,18,2
110262,birth_538835,12,1
78015,birth_538835,17,1
51934,birth_538835,33,2
108356,birth_538835,67,2
65391,birth_538835,62,2
6482,birth_538835,62,1
62302,birth_538835,45,2
53043,birth_538835,20,1
46954,birth_538835,70,1
13637,birth_538835,44,1
61174,birth_538835,75,2
1951,birth_538835,8,1
89579,birth_538835,32,1
117161,birth_538835,35,1
103009,birth_538835,26,1
29094,birth_538835,15,2
20496,birth_538835,22,1
114730,birth_538835,57,2
12649,birth_538835,4,2
9001,birth_538835,7,1
26242,birth_538835,43,2
87628,birth_538835,4,2
40821,birth_538835,43,2
44845,birth_538835,17,2
16620,birth_538835,17,2
5398,birth_538835,31,2
82248,birth_538835,13,1
83529,birth_538835,55,1
90751,birth_538835,13,2
34,birth_538835,30,1
45189,birth_538835,28,2
52350,birth_538835,28,1
101672,birth_538835,56,2
48219,birth_538835,44,2
85661,birth_538835,55,2
115636,birth_538835,28,1
41042,birth_538835,29,2
74497,birth_538835,17,2
115153,birth_538835,5,2
31021,birth_538835,33,2
11263,birth_538835,3,2
10647,birth_538835,8,1
68143,birth_538835,4,1
108272,birth_538835,8,2
6800,birth_538835,49,1
20274,birth_538835,39,1
75871,birth_538835,54,1
15967,birth_538835,3,2
104197,birth_538835,22,1
34359,birth_538835,15,1
108673,birth_538835,63,2
80179,birth_538835,26,2
32125,birth_538835,7,1
106505,birth_538835,12,2
15401,birth_538835,31,2
109844,birth_538835,9,1
57436,birth_538835,19,1
25392,birth_538835,28,1
70526,birth_538835,8,1
71401,birth_538835,71,2
87386,birth_538835,37,2
84954,birth_538835,5,1
8856,birth_538835,54,1
75314,birth_538835,17,2
107843,birth_538835,74,1
8040,birth_538835,4,1
75725,birth_538835,15,2
31816,birth_538835,19,2
2312,birth_538835,28,1
80711,birth_538835,12,2
25679,birth_538835,37,2
107536,birth_538835,55,2
97125,birth_538835,44,1
95040,birth_538835,11,2
70430,birth_538835,64,2
366,birth_538835,28,1
76332,birth_538835,60,2
109414,birth_538835,5,1
32709,birth_538835,5,1
55167,birth_538835,40,1
53619,birth_538835,23,2
82115,birth_538835,49,2
32772,birth_538835,43,2
89130,birth_538835,22,1
53530,birth_538835,2,1
72519,birth_538835,47,1
93889,birth_538835,51,1
39986,birth_538835,49,2
74724,birth_538835,4,2
22442,birth_538835,10,2
102490,birth_538835,23,2
51406,birth_538835,33,2
100135,birth_538835,44,2
101456,birth_538835,14,1
98044,birth_538835,49,1
69952,birth_538835,32,2
6250,birth_538835,69,2
80245,birth_538835,44,2
4697,birth_538835,32,1
68578,birth_538835,50,2
3689,birth_538835,66,1
65760,birth_538835,23,2
99977,birth_538835,13,1
91954,birth_538835,62,1
97710,birth_538835,17,1
81357,birth_538835,6,1
110471,birth_538835,17,2
75809,birth_538835,53,2
14349,birth_538835,35,2
19816,birth_538835,27,2
51748,birth_538835,60,2
22174,birth_538835,34,1
16245,birth_538835,48,2
7751,birth_538835,71,1
65665,birth_538835,25,2
7743,birth_538835,30,2
53634,birth_538835,43,1
86922,birth_538835,15,2
81378,birth_538835,6,2
59561,birth_538835,76,1
109890,birth_538835,11,2
24480,birth_538835,51,1
